season,name,position,round,total_points,points_last3,points_last5,minutes_last3,minutes_last5,bps_last5,ict_last5,starts_last3,xg_last5,xa_last5,xgi_last5,transfers_last3,season_points_avg,season_minutes_avg,was_home,value,round,pos_DEF,pos_FWD,pos_GK,pos_MID
2024-25,Timothy Castagne,DEF,21,0,2.3333333333333335,2.8,90.0,79.0,12.4,3.96,1.0,0.012,0.048,0.06,25445.666666666668,0.95,26.9,0,42,21,1,0,0,0
2024-25,Timothy Castagne,DEF,22,6,0.6666666666666666,2.6,90.0,90.0,12.2,4.380000000000001,1.0,0.012,0.05,0.062,26578.0,0.9047619047619048,29.904761904761905,0,42,22,1,0,0,0
2024-25,Timothy Castagne,DEF,23,2,2.3333333333333335,2.6,90.0,90.0,13.2,4.279999999999999,1.0,0.012,0.024,0.036,16308.0,1.1363636363636365,32.63636363636363,1,42,23,1,0,0,0
2024-25,Timothy Castagne,DEF,24,2,2.6666666666666665,2.0,90.0,90.0,10.8,3.62,1.0,0.008000000000000002,0.030000000000000006,0.038,1583.0,1.173913043478261,35.130434782608695,0,42,24,1,0,0,0
2024-25,Timothy Castagne,DEF,25,2,3.3333333333333335,2.2,90.0,90.0,9.6,2.74,1.0,0.0,0.018,0.018,-6120.0,1.2083333333333333,37.416666666666664,1,42,25,1,0,0,0
2024-25,Timothy Castagne,DEF,26,1,2.0,2.4,90.0,90.0,11.6,2.7399999999999998,1.0,0.006,0.018,0.024,-5721.333333333333,1.24,39.52,1,42,26,1,0,0,0
2024-25,Timothy Castagne,DEF,27,2,1.6666666666666667,2.6,86.33333333333333,87.8,12.0,2.62,1.0,0.006,0.02,0.026000000000000002,-3837.0,1.2307692307692308,41.03846153846154,0,42,27,1,0,0,0
2024-25,Timothy Castagne,DEF,28,1,1.6666666666666667,1.8,86.33333333333333,87.8,8.6,2.7800000000000002,1.0,0.006,0.032,0.038,-1443.0,1.2592592592592593,42.851851851851855,0,42,28,1,0,0,0
2024-25,Timothy Castagne,DEF,29,6,1.3333333333333333,1.6,86.33333333333333,87.8,8.0,2.9400000000000004,1.0,0.024,0.026000000000000002,0.05,-2425.0,1.25,44.535714285714285,1,42,29,1,0,0,0
2024-25,Timothy Castagne,DEF,30,1,3.0,2.4,90.0,87.8,12.0,3.6399999999999997,1.0,0.052000000000000005,0.028000000000000004,0.08,-4314.0,1.4137931034482758,46.10344827586207,0,42,30,1,0,0,0
2024-25,Timothy Castagne,DEF,31,1,2.6666666666666665,2.2,90.0,87.8,11.0,3.5200000000000005,1.0,0.046,0.026000000000000002,0.07200000000000001,-12666.0,1.4,47.56666666666667,1,42,31,1,0,0,0
2024-25,Timothy Castagne,DEF,32,2,2.6666666666666665,2.2,90.0,90.0,12.6,3.8,1.0,0.046,0.032,0.078,-15984.666666666666,1.3870967741935485,48.935483870967744,0,42,32,1,0,0,0
2024-25,Timothy Castagne,DEF,33,0,1.3333333333333333,2.2,90.0,90.0,11.2,3.54,1.0,0.046,0.024,0.07,-16455.0,1.40625,50.21875,1,42,33,1,0,0,0
2024-25,Timothy Castagne,DEF,35,1,0.6666666666666666,0.8,34.0,56.4,4.0,1.6800000000000002,0.3333333333333333,0.0,0.018,0.018,-4834.666666666667,1.3235294117647058,47.61764705882353,0,42,35,1,0,0,0
2024-25,Tino Livramento,DEF,2,1,7.0,7.0,90.0,90.0,25.0,2.1,1.0,0.0,0.0,0.0,0.0,7.0,90.0,0,45,2,1,0,0,0
2024-25,Tino Livramento,DEF,3,2,4.0,4.0,73.5,73.5,15.0,1.65,1.0,0.0,0.005,0.005,48091.0,4.0,73.5,1,45,3,1,0,0,0
2024-25,Tino Livramento,DEF,4,2,3.3333333333333335,3.3333333333333335,79.0,79.0,13.333333333333334,2.4,1.0,0.0,0.0033333333333333335,0.0033333333333333335,31453.0,3.3333333333333335,79.0,0,45,4,1,0,0,0
2024-25,Tino Livramento,DEF,5,1,1.6666666666666667,3.0,70.0,75.0,10.25,2.1,1.0,0.0,0.0025,0.0025,40938.0,3.0,75.0,0,45,5,1,0,0,0
2024-25,Tino Livramento,DEF,6,1,1.6666666666666667,2.6,56.333333333333336,63.2,8.2,1.72,0.6666666666666666,0.0,0.002,0.002,8795.666666666666,2.6,63.2,1,45,6,1,0,0,0
2024-25,Tino Livramento,DEF,7,1,1.3333333333333333,1.4,30.333333333333332,47.6,3.8,1.4200000000000002,0.3333333333333333,0.0,0.002,0.002,-5353.666666666667,2.3333333333333335,54.666666666666664,0,45,7,1,0,0,0
2024-25,Tino Livramento,DEF,8,2,1.0,1.4,15.666666666666666,40.0,4.0,1.5,0.0,0.0,0.002,0.002,-22079.333333333332,2.142857142857143,49.57142857142857,1,45,8,1,0,0,0
2024-25,Tino Livramento,DEF,9,1,1.3333333333333333,1.4,40.333333333333336,40.0,3.4,1.02,0.3333333333333333,0.0,0.008,0.008,-27898.666666666668,2.125,54.625,0,45,9,1,0,0,0
2024-25,Tino Livramento,DEF,10,7,1.3333333333333333,1.2,66.33333333333333,45.4,5.0,1.3399999999999999,0.6666666666666666,0.0,0.012,0.012,-17115.0,2.0,58.55555555555556,1,45,10,1,0,0,0
2024-25,Tino Livramento,DEF,11,2,3.3333333333333335,2.4,90.0,60.2,10.4,2.1,1.0,0.0,0.016,0.016,-13868.0,2.5,61.7,0,45,11,1,0,0,0
2024-25,Tino Livramento,DEF,12,1,3.3333333333333335,2.6,90.0,75.8,12.2,2.28,1.0,0.0,0.018,0.018,-3265.3333333333335,2.4545454545454546,64.27272727272727,1,45,12,1,0,0,0
2024-25,Tino Livramento,DEF,13,2,3.3333333333333335,2.6,90.0,90.0,12.8,3.4799999999999995,1.0,0.0,0.048,0.048,7118.0,2.3333333333333335,66.41666666666667,0,45,13,1,0,0,0
2024-25,Tino Livramento,DEF,14,1,1.6666666666666667,2.6,90.0,90.0,14.0,3.66,1.0,0.0,0.046,0.046,11863.0,2.3076923076923075,68.23076923076923,1,45,14,1,0,0,0
2024-25,Tino Livramento,DEF,15,0,1.3333333333333333,2.6,90.0,90.0,12.8,3.5199999999999996,1.0,0.0,0.041999999999999996,0.041999999999999996,4002.6666666666665,2.2142857142857144,69.78571428571429,0,45,15,1,0,0,0
2024-25,Tino Livramento,DEF,16,6,1.0,1.2,90.0,90.0,7.2,3.3199999999999994,1.0,0.0,0.05,0.05,-2188.3333333333335,2.066666666666667,71.13333333333334,1,45,16,1,0,0,0
2024-25,Tino Livramento,DEF,17,6,2.3333333333333335,2.0,81.0,84.6,8.2,3.28,1.0,0.008,0.068,0.076,-2218.3333333333335,2.3125,70.625,0,45,17,1,0,0,0
2024-25,Tino Livramento,DEF,19,1,4.0,2.6,42.0,61.2,9.4,1.4799999999999998,0.6666666666666666,0.008,0.034,0.042,3967.6666666666665,2.388888888888889,66.27777777777777,0,45,19,1,0,0,0
2024-25,Tino Livramento,DEF,20,2,2.3333333333333335,2.6,31.666666666666668,49.6,10.0,1.3599999999999999,0.3333333333333333,0.008,0.036000000000000004,0.044,-6633.666666666667,2.3157894736842106,64.47368421052632,0,45,20,1,0,0,0
2024-25,Tino Livramento,DEF,21,6,1.0,3.0,40.666666666666664,49.6,13.4,1.3599999999999999,0.3333333333333333,0.008,0.028000000000000004,0.036,-15036.666666666666,2.3,65.75,1,45,21,1,0,0,0
2024-25,Tino Livramento,DEF,22,0,3.0,3.0,68.66666666666667,53.8,16.0,1.6199999999999999,0.6666666666666666,0.0,0.012,0.011999999999999993,-14505.333333333334,2.4761904761904763,66.61904761904762,1,45,22,1,0,0,0
2024-25,Tino Livramento,DEF,23,2,2.6666666666666665,1.8,88.0,59.2,9.8,1.6599999999999997,1.0,0.0,0.014000000000000002,0.013999999999999995,-2686.0,2.3636363636363638,67.68181818181819,0,45,23,1,0,0,0
2024-25,Tino Livramento,DEF,24,2,2.6666666666666665,2.2,88.0,77.2,12.8,2.5199999999999996,1.0,0.004,0.018,0.021999999999999995,3376.0,2.347826086956522,68.65217391304348,1,45,24,1,0,0,0
2024-25,Tino Livramento,DEF,25,1,1.3333333333333333,2.4,81.0,83.4,12.8,2.86,1.0,0.018000000000000002,0.016,0.033999999999999996,935.0,2.3333333333333335,68.41666666666667,0,45,25,1,0,0,0
2024-25,Tino Livramento,DEF,26,0,1.6666666666666667,2.2,66.0,74.4,10.4,2.62,0.6666666666666666,0.018000000000000002,0.018,0.03599999999999999,-4706.666666666667,2.28,67.48,1,45,26,1,0,0,0
2024-25,Tino Livramento,DEF,27,1,1.0,1.0,66.0,75.6,5.8,3.1,0.6666666666666666,0.018000000000000002,0.076,0.094,-6742.333333333333,2.1923076923076925,68.34615384615384,0,45,27,1,0,0,0
2024-25,Tino Livramento,DEF,28,7,0.6666666666666666,1.2,67.66666666666667,71.2,6.8,3.1199999999999997,0.6666666666666666,0.018000000000000002,0.074,0.092,-7703.333333333333,2.1481481481481484,68.33333333333333,0,45,28,1,0,0,0
2024-25,Tino Livramento,DEF,30,2,2.6666666666666665,2.2,82.66666666666667,71.2,9.4,3.04,1.0,0.014000000000000002,0.08,0.094,-3405.0,2.3214285714285716,69.10714285714286,1,45,30,1,0,0,0
2024-25,Tino Livramento,DEF,31,11,3.3333333333333335,2.2,82.66666666666667,76.6,12.0,3.3600000000000003,1.0,0.0,0.156,0.156,69833.66666666667,2.310344827586207,69.82758620689656,0,45,31,1,0,0,0
2024-25,Tino Livramento,DEF,32,2,6.666666666666667,4.2,90.0,85.6,19.2,4.5,1.0,0.006,0.26399999999999996,0.26999999999999996,153396.0,2.6,70.5,1,46,32,1,0,0,0
2024-25,Tino Livramento,DEF,32,6,5.0,4.6,90.0,85.6,19.4,4.34,1.0,0.006,0.20999999999999996,0.21600000000000003,299216.0,2.5806451612903225,71.12903225806451,1,46,32,1,0,0,0
2024-25,Tino Livramento,DEF,33,0,6.333333333333333,5.6,90.0,90.0,24.4,4.68,1.0,0.006,0.21199999999999997,0.21800000000000003,373929.3333333333,2.6875,71.71875,0,46,33,1,0,0,0
2024-25,Tino Livramento,DEF,34,6,2.6666666666666665,4.2,90.0,90.0,18.8,4.64,1.0,0.026000000000000002,0.20999999999999996,0.236,273707.3333333333,2.606060606060606,72.27272727272727,1,46,34,1,0,0,0
2024-25,Tino Livramento,DEF,35,2,4.0,5.0,90.0,90.0,20.6,4.34,1.0,0.026000000000000002,0.144,0.16999999999999998,150527.66666666666,2.7058823529411766,72.79411764705883,0,46,35,1,0,0,0
2024-25,Tino Livramento,DEF,36,7,2.6666666666666665,3.2,90.0,90.0,14.6,3.2399999999999998,1.0,0.02,0.034,0.054000000000000006,-3500.3333333333335,2.6857142857142855,73.28571428571429,1,46,36,1,0,0,0
2024-25,Tino Livramento,DEF,37,2,5.0,4.2,90.0,90.0,19.6,3.62,1.0,0.02,0.094,0.11400000000000002,-3133.3333333333335,2.8055555555555554,73.75,0,46,37,1,0,0,0
2024-25,Tino Livramento,DEF,38,2,3.6666666666666665,3.4,90.0,90.0,16.6,4.08,1.0,0.034,0.1,0.13399999999999998,-34711.333333333336,2.7837837837837838,74.1891891891892,1,46,38,1,0,0,0
2024-25,Toby Collyer,MID,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,1,45,3,0,0,0,1
2024-25,Toby Collyer,MID,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.0,0.05,2.25,1,45,21,0,0,0,1
2024-25,Toby Collyer,MID,22,1,0.3333333333333333,0.2,12.0,7.2,1.6,0.13999999999999999,0.0,0.0,0.002,0.002,-77.66666666666667,0.09523809523809523,3.857142857142857,1,45,22,0,0,0,1
2024-25,Toby Collyer,MID,23,1,0.6666666666666666,0.4,20.666666666666668,12.4,2.4,0.2,0.0,0.0,0.002,0.002,-1.6666666666666667,0.13636363636363635,4.863636363636363,0,45,23,0,0,0,1
2024-25,Toby Collyer,MID,28,1,0.0,0.2,0.0,2.8,1.2,0.13999999999999999,0.0,0.0,0.0,0.0,-349.6666666666667,0.14814814814814814,4.481481481481482,1,45,28,0,0,0,1
2024-25,Toby Collyer,MID,29,1,0.3333333333333333,0.2,4.666666666666667,2.8,1.4,0.33999999999999997,0.0,0.0,0.06999999999999999,0.06999999999999999,-358.6666666666667,0.17857142857142858,4.821428571428571,0,45,29,0,0,0,1
2024-25,Tom Cairney,MID,2,0,0.0,0.0,26.0,26.0,2.0,2.0,0.0,0.0,0.05,0.05,0.0,0.0,26.0,1,50,2,0,0,0,1
2024-25,Tom Cairney,MID,3,1,0.0,0.0,23.5,23.5,1.0,1.2,0.0,0.0,0.025,0.025,-236.5,0.0,23.5,0,49,3,0,0,0,1
2024-25,Tom Cairney,MID,4,1,0.3333333333333333,0.3333333333333333,16.666666666666668,16.666666666666668,1.6666666666666667,0.8333333333333334,0.0,0.0,0.016666666666666666,0.016666666666666666,-274.3333333333333,0.3333333333333333,16.666666666666668,1,49,4,0,0,0,1
2024-25,Tom Cairney,MID,7,1,0.3333333333333333,0.4,5.666666666666667,8.2,2.6,0.52,0.0,0.0,0.026000000000000002,0.026000000000000002,-185.0,0.3333333333333333,11.166666666666666,0,49,7,0,0,0,1
2024-25,Tom Cairney,MID,8,1,0.3333333333333333,0.6,8.333333333333334,9.0,4.6,0.7,0.0,0.0,0.03,0.03,-210.66666666666666,0.42857142857142855,13.142857142857142,1,48,8,0,0,0,1
2024-25,Tom Cairney,MID,10,1,0.6666666666666666,0.4,11.666666666666666,7.0,3.8,0.7,0.0,0.0,0.06599999999999999,0.06599999999999999,-86.33333333333333,0.4444444444444444,11.333333333333334,1,48,10,0,0,0,1
2024-25,Tom Cairney,MID,11,1,0.6666666666666666,0.6,6.0,8.6,4.6,1.08,0.0,0.0,0.072,0.072,-30.666666666666668,0.5,11.0,0,48,11,0,0,0,1
2024-25,Tom Cairney,MID,12,1,0.6666666666666666,0.8,5.0,10.0,5.2,1.22,0.0,0.0,0.07399999999999998,0.07399999999999998,-36.666666666666664,0.5454545454545454,10.636363636363637,1,48,12,0,0,0,1
2024-25,Tom Cairney,MID,13,3,1.0,0.8,15.333333333333334,11.2,4.6,1.48,0.0,0.0,0.086,0.086,-62.0,0.5833333333333334,12.333333333333334,0,48,13,0,0,0,1
2024-25,Tom Cairney,MID,17,3,0.0,0.8,0.0,10.4,4.0,1.6200000000000003,0.0,0.006,0.01999999999999999,0.02599999999999999,-175.33333333333334,0.625,10.5625,1,48,17,0,0,0,1
2024-25,Tom Cairney,MID,18,1,1.0,1.2,25.0,19.2,5.2,1.64,0.3333333333333333,0.014000000000000002,0.01399999999999999,0.02799999999999999,-112.66666666666667,0.7647058823529411,14.352941176470589,0,48,18,0,0,0,1
2024-25,Tom Cairney,MID,19,1,1.3333333333333333,0.8,30.666666666666668,18.4,3.6,0.6,0.3333333333333333,0.008,0.00999999999999999,0.017999999999999988,7.666666666666667,0.7777777777777778,14.5,1,48,19,0,0,0,1
2024-25,Tom Cairney,MID,20,2,1.6666666666666667,1.0,38.0,22.8,5.4,0.68,0.3333333333333333,0.008,0.01399999999999999,0.02199999999999999,108.33333333333333,0.7894736842105263,14.894736842105264,1,48,20,0,0,0,1
2024-25,Tom Cairney,MID,21,1,1.3333333333333333,1.4,33.666666666666664,35.2,9.8,1.6,0.3333333333333333,0.01,0.04999999999999999,0.059999999999999984,138.66666666666666,0.85,17.25,0,48,21,0,0,0,1
2024-25,Tom Cairney,MID,22,1,1.3333333333333333,1.6,35.333333333333336,39.6,10.4,1.6800000000000002,0.3333333333333333,0.01,0.05199999999999999,0.061999999999999986,125.33333333333333,0.8571428571428571,17.476190476190474,0,48,22,0,0,0,1
2024-25,Tom Cairney,MID,23,1,1.3333333333333333,1.2,31.333333333333332,26.6,8.8,1.16,0.3333333333333333,0.016000000000000004,0.041999999999999996,0.05799999999999998,81.0,0.8636363636363636,17.136363636363637,1,48,23,0,0,0,1
2024-25,Tom Cairney,MID,26,1,0.3333333333333333,0.6,2.6666666666666665,8.0,2.2,0.16,0.0,0.014000000000000004,0.003999999999999989,0.017999999999999988,-62.666666666666664,0.8,15.4,1,48,26,0,0,0,1
2024-25,Tom Cairney,MID,29,1,0.3333333333333333,0.2,7.0,4.2,1.0,0.3,0.0,0.0,0.0,0.0,-59.333333333333336,0.75,14.5,1,48,29,0,0,0,1
2024-25,Tom Cairney,MID,32,0,0.3333333333333333,0.2,6.0,3.6,1.8,0.13999999999999999,0.0,0.0,0.0,0.0,-30.666666666666668,0.7096774193548387,13.67741935483871,0,48,32,0,0,0,1
2024-25,Tom Cairney,MID,33,1,0.0,0.2,10.333333333333334,9.8,3.4,0.8400000000000001,0.0,0.010000000000000004,0.005999999999999989,0.01599999999999999,-25.333333333333332,0.6875,14.21875,1,48,33,0,0,0,1
2024-25,Tom Cairney,MID,34,1,0.3333333333333333,0.4,16.333333333333332,13.4,3.8,0.86,0.0,0.010000000000000004,0.005999999999999989,0.01599999999999999,-24.333333333333332,0.696969696969697,14.333333333333334,0,48,34,0,0,0,1
2024-25,Tom Cairney,MID,36,1,0.6666666666666666,0.4,7.333333333333333,10.6,2.8,1.1400000000000001,0.0,0.010000000000000004,0.02999999999999999,0.039999999999999994,-7.333333333333333,0.6857142857142857,13.628571428571428,1,48,36,0,0,0,1
2024-25,Tom Cairney,MID,37,6,0.6666666666666666,0.6,6.666666666666667,13.8,3.6,1.5,0.0,0.020000000000000004,0.03799999999999999,0.05799999999999998,1.0,0.6944444444444444,13.694444444444445,0,48,37,0,0,0,1
2024-25,Tom Cairney,MID,38,2,2.3333333333333335,1.8,20.333333333333332,16.6,7.2,2.2199999999999998,0.0,0.06799999999999999,0.03799999999999999,0.10599999999999998,0.0,0.8378378378378378,14.54054054054054,1,48,38,0,0,0,1
2024-25,Tom King,GK,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-653.6666666666666,0.0,0.0,1,39,38,0,0,1,0
2024-25,Tomiyasu Takehiro,DEF,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.6666666666667,0.0,0.0,1,48,7,1,0,0,0
2024-25,Tommy Doyle,MID,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50,2,0,0,0,1
2024-25,Tommy Doyle,MID,3,1,0.5,0.5,0.5,0.5,1.5,0.65,0.0,0.0,0.0,0.0,-233.5,0.5,0.5,0,49,3,0,0,0,1
2024-25,Tommy Doyle,MID,4,1,0.6666666666666666,0.6666666666666666,10.333333333333334,10.333333333333334,1.6666666666666667,1.0,0.0,0.013333333333333334,0.006666666666666667,0.02,-275.0,0.6666666666666666,10.333333333333334,1,49,4,0,0,0,1
2024-25,Tommy Doyle,MID,5,1,1.0,0.75,14.666666666666666,11.0,2.0,0.85,0.0,0.01,0.015,0.025,-258.0,0.75,11.0,0,49,5,0,0,0,1
2024-25,Tommy Doyle,MID,6,1,1.0,0.8,17.0,10.4,2.2,0.74,0.0,0.008,0.014000000000000002,0.022,-162.0,0.8,10.4,1,49,6,0,0,0,1
2024-25,Tommy Doyle,MID,8,1,0.6666666666666666,0.8,7.0,12.8,2.2,0.5199999999999999,0.0,0.008,0.016,0.024,-212.66666666666666,0.7142857142857143,9.285714285714286,1,48,8,0,0,0,1
2024-25,Tommy Doyle,MID,9,5,0.6666666666666666,0.8,19.333333333333332,15.8,3.0,0.4,0.0,0.0,0.012,0.012,-214.33333333333334,0.75,13.75,0,48,9,0,0,0,1
2024-25,Tommy Doyle,MID,10,2,2.0,1.6,45.0,31.2,7.2,1.1,0.3333333333333333,0.046,0.008000000000000002,0.054000000000000006,-131.33333333333334,1.2222222222222223,22.22222222222222,1,48,10,0,0,0,1
2024-25,Tommy Doyle,MID,12,1,2.3333333333333335,1.6,50.333333333333336,39.2,9.0,1.3599999999999999,0.6666666666666666,0.048,0.006000000000000001,0.054000000000000006,466.0,1.1818181818181819,23.727272727272727,0,48,12,0,0,0,1
2024-25,Tommy Doyle,MID,14,1,0.3333333333333333,1.6,0.3333333333333333,30.4,8.4,1.1800000000000002,0.0,0.048,0.008000000000000002,0.05600000000000001,-76.0,1.0769230769230769,20.153846153846153,0,48,14,0,0,0,1
2024-25,Tommy Doyle,MID,15,1,0.6666666666666666,0.8,2.3333333333333335,13.6,4.4,0.44000000000000006,0.0,0.002,0.004000000000000002,0.006000000000000005,-282.0,1.0714285714285714,19.142857142857142,0,48,15,0,0,0,1
2024-25,Tommy Doyle,MID,16,1,0.6666666666666666,0.6,6.0,3.8,2.6,0.45999999999999996,0.0,0.024,0.014000000000000002,0.038000000000000006,-253.66666666666666,1.0666666666666667,18.666666666666668,1,48,16,0,0,0,1
2024-25,Tommy Doyle,MID,17,1,1.0,0.8,21.0,12.8,5.2,1.52,0.0,0.038,0.026000000000000002,0.06400000000000002,-171.0,1.0625,20.3125,0,48,17,0,0,0,1
2024-25,Tommy Doyle,MID,18,1,1.0,0.8,21.0,13.8,5.0,1.4999999999999998,0.0,0.038,0.024,0.06200000000000001,-163.66666666666666,1.0588235294117647,19.470588235294116,1,48,18,0,0,0,1
2024-25,Tommy Doyle,MID,19,1,1.0,1.0,22.666666666666668,17.2,6.2,1.7399999999999998,0.0,0.038,0.026000000000000002,0.064,-145.66666666666666,1.0555555555555556,19.333333333333332,0,48,19,0,0,0,1
2024-25,Tommy Doyle,MID,20,0,1.0,1.0,14.666666666666666,20.2,6.0,2.04,0.0,0.038,0.04,0.078,-153.66666666666666,1.0526315789473684,19.42105263157895,1,48,20,0,0,0,1
2024-25,Tommy Doyle,MID,21,1,0.6666666666666666,0.8,32.0,29.4,5.8,1.8800000000000001,0.3333333333333333,0.014000000000000002,0.032,0.046000000000000006,-101.0,1.0,21.35,0,48,21,0,0,0,1
2024-25,Tommy Doyle,MID,23,1,0.3333333333333333,0.6,20.666666666666668,20.0,3.6,0.8600000000000001,0.3333333333333333,0.002,0.02,0.022000000000000006,-74.33333333333333,0.9545454545454546,19.59090909090909,1,48,23,0,0,0,1
2024-25,Tommy Doyle,MID,24,1,0.6666666666666666,0.6,2.3333333333333335,17.2,3.0,0.62,0.0,0.002,0.018000000000000002,0.020000000000000007,-77.66666666666667,0.9565217391304348,18.869565217391305,1,48,24,0,0,0,1
2024-25,Tommy Doyle,MID,25,1,0.6666666666666666,0.6,6.666666666666667,16.4,3.0,0.4,0.0,0.002,0.004,0.006000000000000005,-64.0,0.9583333333333334,18.791666666666668,0,48,25,0,0,0,1
2024-25,Tommy Doyle,MID,26,1,1.0,0.8,9.0,6.2,2.6,0.27999999999999997,0.0,0.016,0.0,0.016000000000000007,-61.333333333333336,0.96,18.32,0,47,26,0,0,0,1
2024-25,Tommy Doyle,MID,27,1,1.0,0.8,8.333333333333334,5.6,2.6,0.27999999999999997,0.0,0.014000000000000002,0.0,0.014000000000000007,-37.333333333333336,0.9615384615384616,17.653846153846153,1,47,27,0,0,0,1
2024-25,Tommy Doyle,MID,28,1,1.0,1.0,7.0,8.2,3.4,0.48,0.0,0.014000000000000002,0.002,0.016000000000000007,-33.333333333333336,0.9629629629629629,17.48148148148148,1,47,28,0,0,0,1
2024-25,Tommy Doyle,MID,29,1,1.0,1.0,5.0,7.8,3.4,0.48,0.0,0.014000000000000002,0.002,0.016000000000000007,-14.0,0.9642857142857143,16.892857142857142,0,47,29,0,0,0,1
2024-25,Tomáš Souček,MID,2,8,5.0,5.0,90.0,90.0,8.0,5.9,1.0,1.1,0.12,1.22,0.0,5.0,90.0,0,50,2,0,0,0,1
2024-25,Tomáš Souček,MID,3,1,6.5,6.5,83.5,83.5,18.0,7.15,1.0,0.625,0.11,0.735,4639.5,6.5,83.5,1,50,3,0,0,0,1
2024-25,Tomáš Souček,MID,4,1,4.666666666666667,4.666666666666667,60.0,60.0,12.666666666666666,5.0,0.6666666666666666,0.46,0.09999999999999999,0.5599999999999999,26323.333333333332,4.666666666666667,60.0,0,50,4,0,0,0,1
2024-25,Tomáš Souček,MID,5,0,3.3333333333333335,3.75,45.0,56.25,9.75,4.0,0.6666666666666666,0.36250000000000004,0.075,0.4375,27453.333333333332,3.75,56.25,1,50,5,0,0,0,1
2024-25,Tomáš Souček,MID,6,10,0.6666666666666666,3.0,36.666666666666664,55.4,9.6,4.140000000000001,0.3333333333333333,0.302,0.086,0.388,17343.0,3.0,55.4,0,50,6,0,0,0,1
2024-25,Tomáš Souček,MID,7,2,3.6666666666666665,4.0,62.333333333333336,55.4,14.8,5.62,0.6666666666666666,0.126,0.078,0.20400000000000001,-22405.666666666668,4.166666666666667,61.166666666666664,1,50,7,0,0,0,1
2024-25,Tomáš Souček,MID,8,1,4.0,2.8,77.33333333333333,58.0,11.6,4.82,0.6666666666666666,0.172,0.06000000000000001,0.23200000000000004,-6497.666666666667,3.857142857142857,65.28571428571429,0,50,8,0,0,0,1
2024-25,Tomáš Souček,MID,9,1,4.333333333333333,2.8,80.0,67.4,11.6,5.0,1.0,0.146,0.048,0.194,-3612.3333333333335,3.5,64.625,1,50,9,0,0,0,1
2024-25,Tomáš Souček,MID,11,3,0.6666666666666666,2.8,35.0,57.0,10.4,4.3,0.3333333333333333,0.124,0.024,0.14800000000000002,-16577.0,2.9,56.2,1,50,11,0,0,0,1
2024-25,Tomáš Souček,MID,12,10,1.3333333333333333,1.4,45.0,57.0,6.0,2.0,0.3333333333333333,0.08,0.03,0.11000000000000001,-22660.0,2.909090909090909,59.27272727272727,0,49,12,0,0,0,1
2024-25,Tomáš Souček,MID,13,1,4.333333333333333,3.0,60.0,57.0,10.6,2.94,0.6666666666666666,0.066,0.027999999999999997,0.094,-23494.0,3.5,61.833333333333336,1,49,13,0,0,0,1
2024-25,Tomáš Souček,MID,14,2,4.666666666666667,3.0,90.0,63.0,11.8,3.66,1.0,0.082,0.026000000000000002,0.10799999999999998,-17890.333333333332,3.3076923076923075,64.0,0,49,14,0,0,0,1
2024-25,Tomáš Souček,MID,15,9,4.333333333333333,3.2,80.33333333333333,66.2,11.4,3.8600000000000003,1.0,0.11600000000000002,0.036,0.15199999999999997,-8260.0,3.2142857142857144,63.785714285714285,1,49,15,0,0,0,1
2024-25,Tomáš Souček,MID,16,2,4.0,5.0,80.33333333333333,84.2,15.8,4.9799999999999995,1.0,0.138,0.038,0.176,-2815.0,3.6,65.53333333333333,0,49,16,0,0,0,1
2024-25,Tomáš Souček,MID,17,2,4.333333333333333,4.8,80.33333333333333,84.2,16.2,5.220000000000001,1.0,0.148,0.018,0.16599999999999998,2734.0,3.5,67.0625,1,49,17,0,0,0,1
2024-25,Tomáš Souček,MID,18,2,4.333333333333333,3.2,90.0,84.2,10.4,3.9,1.0,0.11000000000000001,0.02,0.12999999999999998,3818.3333333333335,3.411764705882353,68.41176470588235,0,49,18,0,0,0,1
2024-25,Tomáš Souček,MID,20,5,1.3333333333333333,3.0,60.0,72.0,9.8,2.78,0.6666666666666666,0.05600000000000001,0.042,0.098,-14912.666666666666,3.1578947368421053,65.94736842105263,0,49,20,0,0,0,1
2024-25,Tomáš Souček,MID,21,6,2.3333333333333335,2.2,60.0,72.0,8.6,2.94,0.6666666666666666,0.11200000000000002,0.052000000000000005,0.164,-18826.333333333332,3.25,67.15,1,49,21,0,0,0,1
2024-25,Tomáš Souček,MID,22,2,3.6666666666666665,3.0,60.0,72.0,10.4,3.5,0.6666666666666666,0.164,0.05,0.21399999999999997,-15449.333333333334,3.380952380952381,68.23809523809524,1,49,22,0,0,0,1
2024-25,Tomáš Souček,MID,23,1,4.333333333333333,3.0,90.0,72.0,11.0,3.3,1.0,0.13999999999999999,0.052000000000000005,0.192,2511.3333333333335,3.3181818181818183,69.22727272727273,0,49,23,0,0,0,1
